"duration","src_bytes","hot","num_root","num_file_creations","is_guest_login","serror_rate","srv_serror_rate","rerror_rate","dst_host_srv_count","dst_host_same_srv_rate","dst_host_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","connection_type"
"1453070",9170,1508,0,0,0,0,0,0,1,2,0.02,0,0.02,1,"good"
"970049",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4649648",0,0,0,0,0,0,0,0,1,8,0.03,0,1,1,"bad"
"723453",0,316,0,0,0,0,0,0,0,240,0.94,0,0,0,"good"
"1648008",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3833017",0,0,0,0,0,0,1,1,0,22,0.09,1,0,0,"bad"
"4471347",1115,145,0,0,0,0,0,0,0,2,0.01,0,0,0,"good"
"3897404",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"4012102",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1025633",0,287,0,0,0,0,0,0,0,255,1,0.01,0,0,"good"
"118381",0,980,0,0,0,0,0,0,0,178,0.7,0,0,0,"good"
"2085858",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1318870",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"177984",0,328,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2414472",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1989493",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"626238",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"2788300",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2414785",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1742252",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4839138",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1113147",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"3305315",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3628356",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"238457",0,193,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4309853",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1134669",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"2079701",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4101687",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2712942",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3363273",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1676701",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1447093",0,8,0,0,0,0,0,0,0,129,1,0,0,0,"bad"
"4243625",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"384287",0,317,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4215955",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"999774",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1501163",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"844719",0,305,0,0,0,0,0,0,0,253,0.99,0,0,0,"good"
"1490331",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4413691",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2479897",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4212306",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2280826",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2710758",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1724111",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3475378",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4361789",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4302269",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2577020",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4116933",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3486106",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"89069",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1192477",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"1184503",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"517896",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"4176514",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3976088",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1423865",0,105,0,0,0,0,0,0,0,249,0.98,0,0,0,"good"
"3167905",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4687139",0,0,0,0,0,0,0,0,1,11,0.04,0,1,1,"bad"
"1324861",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2988098",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3351166",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1276681",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4627529",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"1410903",0,0,0,0,0,0,0,0,1,255,1,0,1,0.84,"good"
"4167354",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3489596",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"1495050",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3939790",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4847845",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"972721",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4166837",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2563744",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4117203",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2184579",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2276283",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"954286",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1994427",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"563452",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"4209365",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"384424",0,218,0,0,0,0,0.08,0.08,0,255,1,0.02,0,0,"good"
"2862290",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1999706",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4750036",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"537232",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"3580405",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"1389246",0,1914,0,0,0,0,0,0,0,145,0.52,0,0,0,"good"
"223062",0,216,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3493416",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"2066562",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2871272",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4674319",0,0,0,0,0,0,0,0,1,11,0.04,0,1,1,"bad"
"3882661",0,0,0,0,0,0,1,1,0,23,0.09,1,0,0,"bad"
"390892",0,285,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"319556",0,1265,0,0,0,0,0,0,0,142,0.44,0,0,0,"good"
"1250602",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"3192015",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3777110",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"4823398",0,321,0,0,0,0,0,0.04,0,255,1,0,0,0,"good"
"4550985",0,277,0,0,0,0,0,0,0,255,1,0,0.09,0.07,"good"
"2962334",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2067122",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3596026",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"1510865",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"662004",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"3400149",0,105,0,0,0,0,0,0,0,245,0.96,0,0,0,"good"
"1958964",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4446667",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"831072",0,216,0,0,0,0,0.03,0.03,0,255,1,0.03,0,0,"good"
"2901297",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3255576",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3893910",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"3560511",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"3539247",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"4323684",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3373964",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1809774",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3153645",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3619876",0,0,0,0,0,0,1,1,0,8,0.03,1,0,0,"bad"
"4883694",0,297,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1012588",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3411413",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"332691",0,219,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4201515",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"70012",0,310,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1322207",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3671740",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1429285",3,105,0,0,0,0,0,0,0,251,0.98,0,0,0,"good"
"1877139",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3671383",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1257620",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"1287443",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4078742",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4095503",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1884000",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"82605",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3584925",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"2904144",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2150253",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"955387",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1317876",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"559957",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"1862465",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1335516",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2373730",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2875426",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1633144",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2354557",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1198475",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"3096266",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3814832",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"1609960",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2964199",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1702908",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4684851",0,0,0,0,0,0,0,0,1,12,0.05,0,1,1,"bad"
"2393108",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1266767",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"649548",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"4150716",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"274327",0,1105,0,0,0,0,0,0,0,101,0.67,0,0,0,"good"
"1539148",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3635758",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"2175762",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2315876",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4378950",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2535358",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3949167",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1598957",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1081433",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"2849087",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"135999",0,200,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"923119",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3837228",0,0,0,0,0,0,1,1,0,23,0.09,1,0,0,"bad"
"810811",0,42,0,0,0,0,0,0,0,225,0.86,0,0.14,0,"good"
"1824903",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"133777",0,217,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1283627",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2406668",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"620502",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"281896",0,219,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1742589",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2139531",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3365378",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3613297",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"1349629",0,238,0,0,0,0,0,0,0,145,1,0,0,0,"good"
"4295238",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1407135",0,259,0,1,0,0,0,0,0,70,0.22,0,0,0,"good"
"2169889",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2690602",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1272884",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3046332",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4018970",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1746724",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1323273",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3617408",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"4581258",0,0,0,0,0,0,0,0,1,7,0.03,0,1,1,"bad"
"2115925",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4403622",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"880996",0,302,0,0,0,0,0,0,0,255,1,0,0.03,0,"good"
"2679987",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"875769",0,244,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4527866",0,105,0,0,0,0,0,0,0,238,0.93,0,0,0,"good"
"769157",0,641,0,0,0,0,0,0,0,100,0.38,0,0,0,"good"
"2546777",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"317126",0,324,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2057359",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1122492",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"3592456",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"3351035",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3213281",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3028368",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1149496",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"332529",0,245,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2575811",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"683936",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"1411406",0,0,0,0,0,0,0,0,1,251,1,0,1,0.9,"good"
"4797787",0,324,0,0,0,0,0,0,0,255,1,0,0,0.03,"good"
"4206829",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2183380",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3950056",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4572002",0,0,0,0,0,0,0,0,1,11,0.04,0,1,1,"bad"
"4400701",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"23527",0,163,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4482265",0,0,0,0,0,0,0,0,1,255,1,0,1,0.95,"good"
"3498357",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"795145",0,146,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"223964",0,296,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2552485",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4555854",0,239,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2714861",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4270087",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1327065",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4127217",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1561654",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4061241",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1340305",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3005811",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3029223",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4430872",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"221009",0,337,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"853955",0,243,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3647690",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"1175609",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"3646138",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"1081537",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"2591995",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"141918",0,440,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"443702",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1386437",0,0,0,0,0,0,0,0,1,1,0,0,1,1,"bad"
"610657",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"1753702",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"771517",0,291,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"750810",0,0,0,0,0,0,0,0,1,84,1,0,1,1,"good"
"4533704",0,46,0,0,0,0,0,0,0,225,0.88,0,0,0,"good"
"2816645",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3919991",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"1152603",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"1987764",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"130189",0,293,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2211127",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4263659",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"686839",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"4683727",0,0,0,0,0,0,0,0,1,10,0.04,0,1,1,"bad"
"2206128",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3434715",0,105,0,0,0,0,0,0,0,240,0.94,0,0,0,"good"
"1141867",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"3849367",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"1562452",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2689358",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3110606",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2487379",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4089631",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"132328",0,348,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1841840",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4563296",0,0,0,0,0,0,0,0,1,10,0.04,0,1,1,"bad"
"2887080",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2113936",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2063651",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"885432",0,234,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3234388",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1643248",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3266971",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"302024",0,210,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1907094",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3266335",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1184953",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"4485580",0,19,0,0,0,0,0,0,0,57,0.2,0,0,0,"good"
"1245148",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"330114",0,211,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3905334",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"3945767",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1604402",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4161044",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4719646",0,0,0,0,0,0,0,0,1,2,0.01,0,1,1,"bad"
"1064502",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"3052287",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2759429",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"473711",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3035566",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4028186",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4331681",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2572838",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4399929",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4095999",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2939670",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3769172",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"1909822",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"484637",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1089034",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"3575070",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"1690777",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4305262",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"324956",0,220,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4385734",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2019114",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1826945",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1496177",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2728996",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3939636",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4124142",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1937628",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1747190",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2877310",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4746199",0,0,0,0,0,0,0,0,1,8,0.03,0,1,1,"bad"
"249723",0,348,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1581993",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1298999",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1130825",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4182226",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1936109",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1348119",0,44,0,0,0,0,0,0,0,250,0.98,0,0,0,"good"
"470127",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4243787",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"450747",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"424483",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2453217",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1874325",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"766989",0,305,0,0,0,0,0,0,0,231,1,0,0,0,"good"
"1672176",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"622919",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"4285433",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1821131",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4030608",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2149722",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"756856",0,238,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2598072",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2973229",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4702255",0,0,0,0,0,0,0,0,1,7,0.03,0,1,1,"bad"
"126936",0,249,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3938316",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3311510",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4204487",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3607145",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"3014502",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2112415",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1892392",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
